State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Maharashtra,JALGAON,2003,Whole Year ,grapess,18,483
Maharashtra,JALGAON,2003,Whole Year ,mango,1970,3640
Maharashtra,JALGAON,2004,Kharif     ,maize,19500,40200
Maharashtra,JALGAON,2004,Kharif     ,rice,400,400
Maharashtra,JALGAON,2004,Rabi       ,maize,1200,2700
Maharashtra,JALGAON,2004,Summer     ,maize,600,1100
Maharashtra,JALGAON,2004,Whole Year ,cotton,396100,616600
Maharashtra,JALGAON,2005,Kharif     ,cotton,393400,604200
Maharashtra,JALGAON,2005,Kharif     ,rice,200,300
Maharashtra,JALGAON,2006,Kharif     ,cotton,420500,804200
Maharashtra,JALGAON,2006,Kharif     ,maize,39300,122200
Maharashtra,JALGAON,2006,Kharif     ,rice,100,100
Maharashtra,JALGAON,2006,Rabi       ,maize,4400,8000
Maharashtra,JALGAON,2006,Summer     ,maize,2400,3800
Maharashtra,JALGAON,2007,Kharif     ,cotton,4160,9485
Maharashtra,JALGAON,2007,Kharif     ,maize,612,1766
Maharashtra,JALGAON,2007,Kharif     ,rice,1,1
Maharashtra,JALGAON,2007,Rabi       ,maize,58,150
Maharashtra,JALGAON,2007,Summer     ,maize,23,35
Maharashtra,JALGAON,2008,Kharif     ,cotton,434600,780100
Maharashtra,JALGAON,2008,Kharif     ,maize,69000,174900
Maharashtra,JALGAON,2008,Rabi       ,maize,53,153
Maharashtra,JALGAON,2009,Kharif     ,cotton,413600,685100
Maharashtra,JALGAON,2009,Kharif     ,maize,76300,167800
Maharashtra,JALGAON,2009,Kharif     ,rice,200,100
Maharashtra,JALGAON,2009,Rabi       ,maize,9400,28000
Maharashtra,JALGAON,2010,Kharif     ,cotton,509700,1097100
Maharashtra,JALGAON,2010,Kharif     ,maize,75000,249000
Maharashtra,JALGAON,2010,Rabi       ,maize,11800,34600
Maharashtra,JALGAON,2011,Kharif     ,cotton,548600,1040400
Maharashtra,JALGAON,2011,Kharif     ,maize,65000,235100
Maharashtra,JALGAON,2011,Kharif     ,rice,200,300
Maharashtra,JALGAON,2011,Rabi       ,maize,12200,34700
Maharashtra,JALGAON,2011,Summer     ,maize,2000,3100
Maharashtra,JALGAON,2012,Kharif     ,cotton,558800,853300
Maharashtra,JALGAON,2012,Kharif     ,maize,70600,188600
Maharashtra,JALGAON,2012,Rabi       ,maize,11600,31600
Maharashtra,JALGAON,2013,Kharif     ,cotton,558800,1504000
Maharashtra,JALGAON,2013,Kharif     ,maize,70700,270500
Maharashtra,JALGAON,2013,Rabi       ,maize,11600,26100
Maharashtra,JALGAON,2013,Summer     ,maize,5200,8000
Maharashtra,JALGAON,2014,Kharif     ,cotton,471100,768100
Maharashtra,JALGAON,2014,Kharif     ,maize,94600,235100
Maharashtra,JALGAON,2014,Rabi       ,maize,50100,188200
Maharashtra,JALGAON,2014,Summer     ,maize,9400,23500
Maharashtra,JALNA,1997,Kharif     ,maize,30300,30000
Maharashtra,JALNA,1997,Kharif     ,rice,1600,800
Maharashtra,JALNA,1997,Rabi       ,maize,1000,1800
Maharashtra,JALNA,1997,Summer     ,maize,200,300
Maharashtra,JALNA,1997,Whole Year ,cotton,1520,102700
Maharashtra,JALNA,1998,Kharif     ,cotton,162600,173400
Maharashtra,JALNA,1998,Kharif     ,maize,33200,73600
Maharashtra,JALNA,1998,Kharif     ,rice,1100,400
Maharashtra,JALNA,1998,Rabi       ,maize,3200,5000
Maharashtra,JALNA,1998,Summer     ,maize,500,700
Maharashtra,JALNA,1999,Kharif     ,cotton,170300,121600
Maharashtra,JALNA,1999,Kharif     ,maize,34100,61900
Maharashtra,JALNA,1999,Kharif     ,rice,1300,700
Maharashtra,JALNA,1999,Rabi       ,maize,3700,5800
Maharashtra,JALNA,1999,Summer     ,maize,500,800
Maharashtra,JALNA,2000,Kharif     ,cotton,138200,93600
Maharashtra,JALNA,2000,Kharif     ,maize,41900,39900
Maharashtra,JALNA,2000,Kharif     ,rice,1200,700
Maharashtra,JALNA,2000,Rabi       ,maize,3700,4300
Maharashtra,JALNA,2001,Kharif     ,cotton,157200,183400
Maharashtra,JALNA,2001,Kharif     ,maize,38600,56800
Maharashtra,JALNA,2001,Kharif     ,rice,600,400
Maharashtra,JALNA,2001,Rabi       ,maize,2500,4600
Maharashtra,JALNA,2001,Summer     ,maize,100,100
Maharashtra,JALNA,2002,Kharif     ,cotton,144900,200000
Maharashtra,JALNA,2002,Kharif     ,maize,54400,119300
Maharashtra,JALNA,2002,Kharif     ,rice,600,100
Maharashtra,JALNA,2002,Rabi       ,maize,3100,3500
Maharashtra,JALNA,2002,Summer     ,maize,300,500
Maharashtra,JALNA,2003,Kharif     ,cotton,156900,163700
Maharashtra,JALNA,2003,Kharif     ,maize,57900,154700
Maharashtra,JALNA,2003,Kharif     ,rice,700,300
Maharashtra,JALNA,2003,Rabi       ,maize,3300,7200
Maharashtra,JALNA,2003,Whole Year ,banana,300,17960
Maharashtra,JALNA,2003,Whole Year ,grapess,89,2388
Maharashtra,JALNA,2003,Whole Year ,mango,5136,9490
Maharashtra,JALNA,2004,Kharif     ,maize,57300,105700
Maharashtra,JALNA,2004,Kharif     ,rice,500,200
Maharashtra,JALNA,2004,Rabi       ,maize,3600,4000
Maharashtra,JALNA,2004,Whole Year ,cotton,174000,206500
Maharashtra,JALNA,2005,Kharif     ,cotton,216100,270400
Maharashtra,JALNA,2006,Kharif     ,cotton,233300,514700
Maharashtra,JALNA,2006,Kharif     ,maize,63900,139700
Maharashtra,JALNA,2006,Rabi       ,maize,3400,7100
Maharashtra,JALNA,2006,Summer     ,maize,400,100
Maharashtra,JALNA,2007,Kharif     ,cotton,2675,6491
Maharashtra,JALNA,2007,Kharif     ,maize,597,1904
Maharashtra,JALNA,2007,Rabi       ,maize,85,258
Maharashtra,JALNA,2008,Kharif     ,cotton,285900,418300
Maharashtra,JALNA,2008,Kharif     ,maize,56800,89600
Maharashtra,JALNA,2008,Rabi       ,maize,41,78
Maharashtra,JALNA,2009,Kharif     ,cotton,290700,503100
Maharashtra,JALNA,2009,Kharif     ,maize,59600,124100
Maharashtra,JALNA,2009,Rabi       ,maize,1800,5000
Maharashtra,JALNA,2010,Kharif     ,cotton,303300,776600
Maharashtra,JALNA,2010,Kharif     ,maize,60800,175700
Maharashtra,JALNA,2010,Rabi       ,maize,2700,8100
Maharashtra,JALNA,2011,Kharif     ,cotton,306900,527100
Maharashtra,JALNA,2011,Kharif     ,maize,58700,152900
Maharashtra,JALNA,2011,Rabi       ,maize,1700,5000
Maharashtra,JALNA,2012,Kharif     ,cotton,289000,190200
Maharashtra,JALNA,2012,Kharif     ,maize,62900,111000
Maharashtra,JALNA,2012,Rabi       ,maize,2300,3600
Maharashtra,JALNA,2013,Kharif     ,cotton,298800,681400
Maharashtra,JALNA,2013,Kharif     ,maize,73500,196400
Maharashtra,JALNA,2013,Rabi       ,maize,7500,16400
Maharashtra,JALNA,2013,Summer     ,maize,2300,1200
Maharashtra,JALNA,2014,Kharif     ,cotton,294200,159100
Maharashtra,JALNA,2014,Kharif     ,maize,57600,32200
Maharashtra,JALNA,2014,Summer     ,maize,200,100
Maharashtra,KOLHAPUR,1997,Kharif     ,maize,1500,1600
Maharashtra,KOLHAPUR,1997,Kharif     ,rice,1100,246100
Maharashtra,KOLHAPUR,1997,Rabi       ,maize,4000,3200
Maharashtra,KOLHAPUR,1997,Summer     ,maize,100,200
Maharashtra,KOLHAPUR,1997,Summer     ,rice,3,8
Maharashtra,KOLHAPUR,1997,Whole Year ,cotton,1,100
Maharashtra,KOLHAPUR,1998,Kharif     ,cotton,100,100
Maharashtra,KOLHAPUR,1998,Kharif     ,maize,2300,4600
Maharashtra,KOLHAPUR,1998,Kharif     ,rice,106000,289100
Maharashtra,KOLHAPUR,1998,Rabi       ,maize,3100,4500
Maharashtra,KOLHAPUR,1998,Summer     ,maize,100,300
Maharashtra,KOLHAPUR,1998,Summer     ,rice,300,700
Maharashtra,KOLHAPUR,1999,Kharif     ,cotton,100,100
Maharashtra,KOLHAPUR,1999,Kharif     ,maize,2700,3900
Maharashtra,KOLHAPUR,1999,Kharif     ,rice,103200,261900
Maharashtra,KOLHAPUR,1999,Rabi       ,maize,3300,5500
Maharashtra,KOLHAPUR,1999,Summer     ,maize,100,200
Maharashtra,KOLHAPUR,1999,Summer     ,rice,300,700
Maharashtra,KOLHAPUR,2000,Kharif     ,cotton,100,100
Maharashtra,KOLHAPUR,2000,Kharif     ,maize,2100,1300
Maharashtra,KOLHAPUR,2000,Kharif     ,rice,106300,232800
Maharashtra,KOLHAPUR,2000,Rabi       ,maize,3700,6200
Maharashtra,KOLHAPUR,2000,Summer     ,rice,400,900
Maharashtra,KOLHAPUR,2001,Kharif     ,cotton,100,100
Maharashtra,KOLHAPUR,2001,Kharif     ,maize,1800,3900
Maharashtra,KOLHAPUR,2001,Kharif     ,rice,105900,289400
Maharashtra,KOLHAPUR,2001,Rabi       ,maize,4700,10100
Maharashtra,KOLHAPUR,2001,Summer     ,maize,100,100
Maharashtra,KOLHAPUR,2001,Summer     ,rice,400,1100
Maharashtra,KOLHAPUR,2002,Kharif     ,cotton,100,100
Maharashtra,KOLHAPUR,2002,Kharif     ,maize,2400,3300
Maharashtra,KOLHAPUR,2002,Kharif     ,rice,105600,233200
Maharashtra,KOLHAPUR,2002,Rabi       ,maize,5300,10400
Maharashtra,KOLHAPUR,2002,Summer     ,maize,100,200
Maharashtra,KOLHAPUR,2002,Summer     ,rice,500,1500
Maharashtra,KOLHAPUR,2003,Kharif     ,cotton,100,100
Maharashtra,KOLHAPUR,2003,Kharif     ,maize,2400,5100
Maharashtra,KOLHAPUR,2003,Kharif     ,rice,106200,246100
Maharashtra,KOLHAPUR,2003,Rabi       ,maize,5500,10500
Maharashtra,KOLHAPUR,2003,Summer     ,rice,700,2200
Maharashtra,KOLHAPUR,2003,Whole Year ,banana,500,23530
Maharashtra,KOLHAPUR,2003,Whole Year ,grapess,87,2079
Maharashtra,KOLHAPUR,2003,Whole Year ,mango,4907,9070
Maharashtra,KOLHAPUR,2004,Kharif     ,maize,2500,5900
Maharashtra,KOLHAPUR,2004,Kharif     ,rice,110500,279100
Maharashtra,KOLHAPUR,2004,Rabi       ,maize,6100,17300
Maharashtra,KOLHAPUR,2004,Summer     ,maize,700,1300
Maharashtra,KOLHAPUR,2004,Summer     ,rice,600,2200
Maharashtra,KOLHAPUR,2004,Whole Year ,cotton,100,100
Maharashtra,KOLHAPUR,2005,Kharif     ,cotton,100,100
Maharashtra,KOLHAPUR,2005,Kharif     ,rice,108300,246100
Maharashtra,KOLHAPUR,2005,Summer     ,rice,600,1700
Maharashtra,KOLHAPUR,2006,Kharif     ,cotton,100,200
Maharashtra,KOLHAPUR,2006,Kharif     ,maize,3000,1800
Maharashtra,KOLHAPUR,2006,Kharif     ,rice,109800,284800
Maharashtra,KOLHAPUR,2006,Rabi       ,maize,6200,13800
Maharashtra,KOLHAPUR,2006,Summer     ,maize,2200,4500
Maharashtra,KOLHAPUR,2006,Summer     ,rice,600,1600
Maharashtra,KOLHAPUR,2007,Kharif     ,cotton,1,1
Maharashtra,KOLHAPUR,2007,Kharif     ,maize,23,45
Maharashtra,KOLHAPUR,2007,Kharif     ,rice,1119,3362
Maharashtra,KOLHAPUR,2007,Rabi       ,maize,68,214
Maharashtra,KOLHAPUR,2007,Summer     ,maize,25,49
Maharashtra,KOLHAPUR,2008,Kharif     ,cotton,100,200
Maharashtra,KOLHAPUR,2008,Kharif     ,maize,2800,5400
Maharashtra,KOLHAPUR,2008,Kharif     ,rice,113800,285200
Maharashtra,KOLHAPUR,2008,Rabi       ,maize,70,179
Maharashtra,KOLHAPUR,2009,Kharif     ,cotton,100,100
Maharashtra,KOLHAPUR,2009,Kharif     ,maize,2900,6800
Maharashtra,KOLHAPUR,2009,Kharif     ,rice,112700,291800
Maharashtra,KOLHAPUR,2009,Rabi       ,maize,6200,17500
Maharashtra,KOLHAPUR,2010,Kharif     ,cotton,100,200
Maharashtra,KOLHAPUR,2010,Kharif     ,maize,3200,8300
Maharashtra,KOLHAPUR,2010,Kharif     ,rice,111500,321600
Maharashtra,KOLHAPUR,2010,Rabi       ,maize,6900,14400
Maharashtra,KOLHAPUR,2011,Kharif     ,maize,2200,4600
Maharashtra,KOLHAPUR,2011,Kharif     ,rice,104300,278900
Maharashtra,KOLHAPUR,2011,Rabi       ,maize,7000,24000
Maharashtra,KOLHAPUR,2011,Summer     ,maize,2400,4800
Maharashtra,KOLHAPUR,2011,Summer     ,rice,600,2000
Maharashtra,KOLHAPUR,2012,Kharif     ,maize,1700,2700
Maharashtra,KOLHAPUR,2012,Kharif     ,rice,107800,282200
Maharashtra,KOLHAPUR,2012,Rabi       ,maize,3800,7700
Maharashtra,KOLHAPUR,2012,Summer     ,rice,700,1800
Maharashtra,KOLHAPUR,2013,Kharif     ,maize,2200,5000
Maharashtra,KOLHAPUR,2013,Kharif     ,rice,108800,339600
Maharashtra,KOLHAPUR,2013,Rabi       ,maize,4300,11600
Maharashtra,KOLHAPUR,2013,Summer     ,maize,100,200
Maharashtra,KOLHAPUR,2013,Summer     ,rice,800,2200
Maharashtra,KOLHAPUR,2014,Kharif     ,maize,2900,9800
Maharashtra,KOLHAPUR,2014,Kharif     ,rice,110900,335200
Maharashtra,KOLHAPUR,2014,Rabi       ,maize,6500,19400
Maharashtra,KOLHAPUR,2014,Summer     ,maize,100,300
Maharashtra,KOLHAPUR,2014,Summer     ,rice,900,3400
Maharashtra,LATUR,1997,Kharif     ,maize,3000,2000
Maharashtra,LATUR,1997,Kharif     ,rice,20700,5500
Maharashtra,LATUR,1997,Rabi       ,maize,1100,1700
Maharashtra,LATUR,1997,Summer     ,maize,100,100
Maharashtra,LATUR,1997,Whole Year ,cotton,286,12900
Maharashtra,LATUR,1998,Kharif     ,cotton,31600,25400
Maharashtra,LATUR,1998,Kharif     ,maize,3900,7300
Maharashtra,LATUR,1998,Kharif     ,rice,20300,9800
Maharashtra,LATUR,1998,Summer     ,maize,300,400
Maharashtra,LATUR,1999,Kharif     ,cotton,28000,18700
Maharashtra,LATUR,1999,Kharif     ,maize,4100,4500
Maharashtra,LATUR,1999,Kharif     ,rice,19700,11700
Maharashtra,LATUR,1999,Summer     ,maize,400,500
Maharashtra,LATUR,2000,Kharif     ,cotton,22200,19700
Maharashtra,LATUR,2000,Kharif     ,maize,4800,4600
Maharashtra,LATUR,2000,Kharif     ,rice,20800,13000
Maharashtra,LATUR,2000,Rabi       ,maize,1100,1300
Maharashtra,LATUR,2001,Kharif     ,cotton,17100,14400
Maharashtra,LATUR,2001,Kharif     ,maize,4700,8600
Maharashtra,LATUR,2001,Kharif     ,rice,20700,13400
Maharashtra,LATUR,2001,Rabi       ,maize,800,1500
Maharashtra,LATUR,2001,Summer     ,maize,300,400
Maharashtra,LATUR,2002,Kharif     ,cotton,9800,5900
Maharashtra,LATUR,2002,Kharif     ,maize,4100,2900
Maharashtra,LATUR,2002,Kharif     ,rice,20700,9200
Maharashtra,LATUR,2002,Rabi       ,maize,300,300
Maharashtra,LATUR,2002,Summer     ,maize,200,200
Maharashtra,LATUR,2003,Kharif     ,cotton,5600,5000
Maharashtra,LATUR,2003,Kharif     ,maize,3900,1500
Maharashtra,LATUR,2003,Kharif     ,rice,20500,6700
Maharashtra,LATUR,2003,Rabi       ,maize,1000,1800
Maharashtra,LATUR,2003,Whole Year ,banana,100,6430
Maharashtra,LATUR,2003,Whole Year ,grapess,435,9102
Maharashtra,LATUR,2003,Whole Year ,mango,4300,8050
Maharashtra,LATUR,2004,Kharif     ,maize,4000,3800
Maharashtra,LATUR,2004,Kharif     ,rice,19900,6200
Maharashtra,LATUR,2004,Rabi       ,maize,1300,1800
Maharashtra,LATUR,2004,Summer     ,maize,400,400
Maharashtra,LATUR,2004,Whole Year ,cotton,7000,6700
Maharashtra,LATUR,2005,Kharif     ,cotton,3400,3400
Maharashtra,LATUR,2005,Kharif     ,rice,18200,8300
Maharashtra,LATUR,2006,Kharif     ,cotton,2600,2500
Maharashtra,LATUR,2006,Kharif     ,maize,3800,3600
Maharashtra,LATUR,2006,Kharif     ,rice,15900,8600
Maharashtra,LATUR,2006,Rabi       ,maize,700,1700
Maharashtra,LATUR,2006,Summer     ,maize,400,500
Maharashtra,LATUR,2007,Kharif     ,cotton,18,27
Maharashtra,LATUR,2007,Kharif     ,maize,40,33
Maharashtra,LATUR,2007,Kharif     ,rice,126,59
Maharashtra,LATUR,2007,Rabi       ,maize,6,16
Maharashtra,LATUR,2007,Summer     ,maize,4,5
Maharashtra,LATUR,2008,Kharif     ,cotton,2700,4700
Maharashtra,LATUR,2008,Kharif     ,maize,4800,3900
Maharashtra,LATUR,2008,Kharif     ,rice,3900,1400
Maharashtra,LATUR,2008,Rabi       ,maize,8,15
Maharashtra,LATUR,2009,Kharif     ,cotton,3200,6000
Maharashtra,LATUR,2009,Kharif     ,maize,3800,4400
Maharashtra,LATUR,2009,Kharif     ,rice,3200,1300
Maharashtra,LATUR,2009,Rabi       ,maize,1000,400
Maharashtra,LATUR,2010,Kharif     ,cotton,3400,8000
Maharashtra,LATUR,2010,Kharif     ,maize,4500,3900
Maharashtra,LATUR,2010,Kharif     ,rice,6300,2800
Maharashtra,LATUR,2010,Rabi       ,maize,1600,3300
Maharashtra,LATUR,2011,Kharif     ,cotton,4900,13600
Maharashtra,LATUR,2011,Kharif     ,maize,6800,9900
Maharashtra,LATUR,2011,Kharif     ,rice,6700,3200
Maharashtra,LATUR,2011,Rabi       ,maize,2100,5400
Maharashtra,LATUR,2011,Summer     ,maize,400,500
Maharashtra,LATUR,2012,Kharif     ,cotton,5500,17800
Maharashtra,LATUR,2012,Kharif     ,maize,6800,14300
Maharashtra,LATUR,2012,Kharif     ,rice,8300,5000
Maharashtra,LATUR,2012,Rabi       ,maize,2200,3800
Maharashtra,LATUR,2013,Kharif     ,cotton,4400,14200
Maharashtra,LATUR,2013,Kharif     ,maize,7100,18500
Maharashtra,LATUR,2013,Kharif     ,rice,7600,5100
Maharashtra,LATUR,2013,Rabi       ,maize,3200,7500
Maharashtra,LATUR,2013,Summer     ,maize,500,600
Maharashtra,LATUR,2014,Kharif     ,cotton,3800,2700
Maharashtra,LATUR,2014,Kharif     ,maize,6700,4100
Maharashtra,LATUR,2014,Kharif     ,rice,5800,1100
Maharashtra,LATUR,2014,Rabi       ,maize,2000,1100
Maharashtra,MUMBAI,1997,Autumn     ,maize,3,2
Maharashtra,NAGPUR,1997,Kharif     ,maize,200,200
Maharashtra,NAGPUR,1997,Kharif     ,rice,29200,23700
Maharashtra,NAGPUR,1997,Summer     ,rice,2,3
Maharashtra,NAGPUR,1997,Whole Year ,cotton,524,25400
Maharashtra,NAGPUR,1998,Kharif     ,cotton,56500,69900
Maharashtra,NAGPUR,1998,Kharif     ,rice,29000,40000
Maharashtra,NAGPUR,1998,Summer     ,rice,200,300
Maharashtra,NAGPUR,1999,Kharif     ,cotton,63400,103700
Maharashtra,NAGPUR,1999,Kharif     ,maize,300,300
Maharashtra,NAGPUR,1999,Kharif     ,rice,37300,41500
Maharashtra,NAGPUR,1999,Summer     ,rice,400,700
Maharashtra,NAGPUR,2000,Kharif     ,cotton,71100,63100
Maharashtra,NAGPUR,2000,Kharif     ,maize,500,500
Maharashtra,NAGPUR,2000,Kharif     ,rice,37500,37100
Maharashtra,NAGPUR,2000,Summer     ,rice,200,300
Maharashtra,NAGPUR,2001,Kharif     ,cotton,80100,76700
Maharashtra,NAGPUR,2001,Kharif     ,maize,400,1000
Maharashtra,NAGPUR,2001,Kharif     ,rice,42500,54700
Maharashtra,NAGPUR,2001,Summer     ,rice,200,400
Maharashtra,NAGPUR,2002,Kharif     ,cotton,73400,71200
Maharashtra,NAGPUR,2002,Kharif     ,maize,400,800
Maharashtra,NAGPUR,2002,Kharif     ,rice,42600,40200
Maharashtra,NAGPUR,2002,Summer     ,rice,900,1900
Maharashtra,NAGPUR,2003,Kharif     ,cotton,74300,115400
Maharashtra,NAGPUR,2003,Kharif     ,maize,400,900
Maharashtra,NAGPUR,2003,Kharif     ,rice,43900,63400
Maharashtra,NAGPUR,2003,Summer     ,rice,1000,1900
Maharashtra,NAGPUR,2003,Whole Year ,grapess,94,2522
Maharashtra,NAGPUR,2003,Whole Year ,mango,1549,2860
Maharashtra,NAGPUR,2004,Kharif     ,maize,400,500
Maharashtra,NAGPUR,2004,Kharif     ,rice,43100,41200
Maharashtra,NAGPUR,2004,Summer     ,rice,200,400
Maharashtra,NAGPUR,2004,Whole Year ,cotton,75300,104300
Maharashtra,NAGPUR,2005,Kharif     ,cotton,73300,98800
Maharashtra,NAGPUR,2005,Kharif     ,rice,45000,61700
Maharashtra,NAGPUR,2005,Summer     ,rice,800,1200
Maharashtra,NAGPUR,2006,Kharif     ,cotton,67500,84000
Maharashtra,NAGPUR,2006,Kharif     ,maize,400,700
Maharashtra,NAGPUR,2006,Kharif     ,rice,46000,69100
Maharashtra,NAGPUR,2006,Summer     ,rice,800,1500
Maharashtra,NAGPUR,2007,Kharif     ,cotton,631,1066
Maharashtra,NAGPUR,2007,Kharif     ,maize,5,15
Maharashtra,NAGPUR,2007,Kharif     ,rice,496,754
Maharashtra,NAGPUR,2008,Kharif     ,cotton,44300,63500
Maharashtra,NAGPUR,2008,Kharif     ,maize,600,900
Maharashtra,NAGPUR,2008,Kharif     ,rice,57500,54600
Maharashtra,NAGPUR,2009,Kharif     ,cotton,63600,89000
Maharashtra,NAGPUR,2009,Kharif     ,maize,200,400
Maharashtra,NAGPUR,2009,Kharif     ,rice,70900,80300
Maharashtra,NAGPUR,2010,Kharif     ,cotton,80800,126000
Maharashtra,NAGPUR,2010,Kharif     ,maize,100,200
Maharashtra,NAGPUR,2010,Kharif     ,rice,71400,70100
Maharashtra,NAGPUR,2011,Kharif     ,cotton,102100,141800
Maharashtra,NAGPUR,2011,Kharif     ,maize,400,300
Maharashtra,NAGPUR,2011,Kharif     ,rice,77500,117400
Maharashtra,NAGPUR,2012,Kharif     ,cotton,89400,176700
Maharashtra,NAGPUR,2012,Kharif     ,maize,400,900
Maharashtra,NAGPUR,2012,Kharif     ,rice,67000,100200
Maharashtra,NAGPUR,2012,Summer     ,maize,100,100
Maharashtra,NAGPUR,2012,Summer     ,rice,100,200
Maharashtra,NAGPUR,2013,Kharif     ,cotton,92400,150400
Maharashtra,NAGPUR,2013,Kharif     ,maize,200,600
Maharashtra,NAGPUR,2013,Kharif     ,rice,77700,105000
Maharashtra,NAGPUR,2013,Summer     ,maize,300,300
Maharashtra,NAGPUR,2013,Summer     ,rice,100,200
Maharashtra,NAGPUR,2014,Kharif     ,cotton,111300,150200
Maharashtra,NAGPUR,2014,Kharif     ,maize,200,400
Maharashtra,NAGPUR,2014,Kharif     ,rice,78800,95500
Maharashtra,NAGPUR,2014,Summer     ,maize,400,400
Maharashtra,NANDED,1997,Kharif     ,rice,25700,15100
Maharashtra,NANDED,1997,Summer     ,maize,100,100
Maharashtra,NANDED,1997,Whole Year ,cotton,2752,85000
Maharashtra,NANDED,1998,Kharif     ,cotton,278100,208600
Maharashtra,NANDED,1998,Kharif     ,rice,25300,15800
Maharashtra,NANDED,1998,Summer     ,maize,100,100
Maharashtra,NANDED,1999,Kharif     ,cotton,274300,176900
Maharashtra,NANDED,1999,Kharif     ,rice,26100,15600
Maharashtra,NANDED,1999,Summer     ,maize,100,100
Maharashtra,NANDED,2000,Kharif     ,cotton,270000,83400
Maharashtra,NANDED,2000,Kharif     ,rice,26700,20100
Maharashtra,NANDED,2000,Rabi       ,maize,100,100
Maharashtra,NANDED,2001,Kharif     ,cotton,245700,165100
Maharashtra,NANDED,2001,Kharif     ,maize,600,1100
Maharashtra,NANDED,2001,Kharif     ,rice,23900,24400
Maharashtra,NANDED,2001,Rabi       ,maize,600,1100
Maharashtra,NANDED,2002,Kharif     ,cotton,214600,126100
Maharashtra,NANDED,2002,Kharif     ,maize,600,400
Maharashtra,NANDED,2002,Kharif     ,rice,24100,15300
Maharashtra,NANDED,2002,Rabi       ,maize,800,900
Maharashtra,NANDED,2002,Summer     ,maize,100,100
Maharashtra,NANDED,2003,Kharif     ,cotton,215500,202900
Maharashtra,NANDED,2003,Kharif     ,maize,700,300
Maharashtra,NANDED,2003,Kharif     ,rice,23300,13400
Maharashtra,NANDED,2003,Rabi       ,maize,900,1700
Maharashtra,NANDED,2003,Whole Year ,banana,6600,351750
Maharashtra,NANDED,2003,Whole Year ,grapess,50,678
Maharashtra,NANDED,2003,Whole Year ,mango,6962,12870
Maharashtra,NANDED,2004,Kharif     ,maize,700,700
Maharashtra,NANDED,2004,Kharif     ,rice,16400,8200
Maharashtra,NANDED,2004,Rabi       ,maize,700,1000
Maharashtra,NANDED,2004,Summer     ,maize,100,100
Maharashtra,NANDED,2004,Whole Year ,cotton,233200,194900
Maharashtra,NANDED,2005,Kharif     ,cotton,227800,129200
Maharashtra,NANDED,2005,Kharif     ,rice,15600,6700
Maharashtra,NANDED,2006,Kharif     ,cotton,215700,129400
Maharashtra,NANDED,2006,Kharif     ,maize,300,300
Maharashtra,NANDED,2006,Kharif     ,rice,15600,9400
Maharashtra,NANDED,2006,Rabi       ,maize,800,1900
Maharashtra,NANDED,2006,Summer     ,maize,100,100
Maharashtra,NANDED,2007,Kharif     ,cotton,2078,2730
Maharashtra,NANDED,2007,Kharif     ,maize,5,4
Maharashtra,NANDED,2007,Kharif     ,rice,14500,105
Maharashtra,NANDED,2007,Rabi       ,maize,7,19
Maharashtra,NANDED,2007,Summer     ,maize,1,1
Maharashtra,NANDED,2008,Kharif     ,cotton,269300,191300
Maharashtra,NANDED,2008,Kharif     ,maize,700,600
Maharashtra,NANDED,2008,Kharif     ,rice,8000,4200
Maharashtra,NANDED,2008,Rabi       ,maize,2,4
Maharashtra,NANDED,2009,Kharif     ,cotton,257400,197200
Maharashtra,NANDED,2009,Kharif     ,maize,600,700
Maharashtra,NANDED,2009,Kharif     ,rice,5600,1500
Maharashtra,NANDED,2009,Rabi       ,maize,500,200
Maharashtra,NANDED,2010,Kharif     ,cotton,302100,462200
Maharashtra,NANDED,2010,Kharif     ,maize,700,600
Maharashtra,NANDED,2010,Kharif     ,rice,5200,2700
Maharashtra,NANDED,2010,Rabi       ,maize,400,800
Maharashtra,NANDED,2011,Kharif     ,cotton,326600,520900
